unemployment,population_density,avg_salary,public_safety_exp,education_exp,migration_balance,tourism_usage,inflation,year,unit,predicted_crime,scenario
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,123.35999999999999,2029,Opolskie,17.099885912698415,inflation_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,Base_Scenario_Unchanged
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,Base_Scenario_Unchanged
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,Base_Scenario_Unchanged
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,Base_Scenario_Unchanged
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,Base_Scenario_Unchanged
6.96,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.98815964285714,unemployment_x0.8
6.96,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.98815964285714,unemployment_x0.8
6.96,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.98815964285714,unemployment_x0.8
6.96,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.98815964285714,unemployment_x0.8
6.96,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.98815964285714,unemployment_x0.8
10.44,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,12.694264906204907,unemployment_x1.2
10.44,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,12.694264906204907,unemployment_x1.2
10.44,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,12.694264906204907,unemployment_x1.2
10.44,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,12.694264906204907,unemployment_x1.2
10.44,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,12.694264906204907,unemployment_x1.2
8.7,92.48,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,population_density_x0.8
8.7,92.48,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,population_density_x0.8
8.7,92.48,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,population_density_x0.8
8.7,92.48,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,population_density_x0.8
8.7,92.48,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,population_density_x0.8
8.7,138.72,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,12.184614523809522,population_density_x1.2
8.7,138.72,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,12.184614523809522,population_density_x1.2
8.7,138.72,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,12.184614523809522,population_density_x1.2
8.7,138.72,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,12.184614523809522,population_density_x1.2
8.7,138.72,7514.69,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,12.184614523809522,population_density_x1.2
8.7,115.6,6011.752,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,12.016052499999999,avg_salary_x0.8
8.7,115.6,6011.752,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,12.016052499999999,avg_salary_x0.8
8.7,115.6,6011.752,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,12.016052499999999,avg_salary_x0.8
8.7,115.6,6011.752,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,12.016052499999999,avg_salary_x0.8
8.7,115.6,6011.752,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,12.016052499999999,avg_salary_x0.8
8.7,115.6,9017.627999999999,185553003.34,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,avg_salary_x1.2
8.7,115.6,9017.627999999999,185553003.34,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,avg_salary_x1.2
8.7,115.6,9017.627999999999,185553003.34,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,avg_salary_x1.2
8.7,115.6,9017.627999999999,185553003.34,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,avg_salary_x1.2
8.7,115.6,9017.627999999999,185553003.34,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,avg_salary_x1.2
8.7,115.6,7514.69,148442402.67200002,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,public_safety_exp_x0.8
8.7,115.6,7514.69,148442402.67200002,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,public_safety_exp_x0.8
8.7,115.6,7514.69,148442402.67200002,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,public_safety_exp_x0.8
8.7,115.6,7514.69,148442402.67200002,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,public_safety_exp_x0.8
8.7,115.6,7514.69,148442402.67200002,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,public_safety_exp_x0.8
8.7,115.6,7514.69,222663604.008,1197186864.32,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,public_safety_exp_x1.2
8.7,115.6,7514.69,222663604.008,1197186864.32,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,public_safety_exp_x1.2
8.7,115.6,7514.69,222663604.008,1197186864.32,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,public_safety_exp_x1.2
8.7,115.6,7514.69,222663604.008,1197186864.32,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,public_safety_exp_x1.2
8.7,115.6,7514.69,222663604.008,1197186864.32,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,public_safety_exp_x1.2
8.7,115.6,7514.69,185553003.34,957749491.456,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,education_exp_x0.8
8.7,115.6,7514.69,185553003.34,957749491.456,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,education_exp_x0.8
8.7,115.6,7514.69,185553003.34,957749491.456,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,education_exp_x0.8
8.7,115.6,7514.69,185553003.34,957749491.456,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,education_exp_x0.8
8.7,115.6,7514.69,185553003.34,957749491.456,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,education_exp_x0.8
8.7,115.6,7514.69,185553003.34,1436624237.1839998,-702.0,35.8,104.0,2025,Podkarpackie,11.986369166666664,education_exp_x1.2
8.7,115.6,7514.69,185553003.34,1436624237.1839998,-702.0,35.8,104.0,2026,Podkarpackie,11.986369166666664,education_exp_x1.2
8.7,115.6,7514.69,185553003.34,1436624237.1839998,-702.0,35.8,104.0,2027,Podkarpackie,11.986369166666664,education_exp_x1.2
8.7,115.6,7514.69,185553003.34,1436624237.1839998,-702.0,35.8,104.0,2028,Podkarpackie,11.986369166666664,education_exp_x1.2
8.7,115.6,7514.69,185553003.34,1436624237.1839998,-702.0,35.8,104.0,2029,Podkarpackie,11.986369166666664,education_exp_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-561.6,35.8,104.0,2025,Podkarpackie,11.986369166666664,migration_balance_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-561.6,35.8,104.0,2026,Podkarpackie,11.986369166666664,migration_balance_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-561.6,35.8,104.0,2027,Podkarpackie,11.986369166666664,migration_balance_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-561.6,35.8,104.0,2028,Podkarpackie,11.986369166666664,migration_balance_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-561.6,35.8,104.0,2029,Podkarpackie,11.986369166666664,migration_balance_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-842.4,35.8,104.0,2025,Podkarpackie,11.986369166666664,migration_balance_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-842.4,35.8,104.0,2026,Podkarpackie,11.986369166666664,migration_balance_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-842.4,35.8,104.0,2027,Podkarpackie,11.986369166666664,migration_balance_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-842.4,35.8,104.0,2028,Podkarpackie,11.986369166666664,migration_balance_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-842.4,35.8,104.0,2029,Podkarpackie,11.986369166666664,migration_balance_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,28.64,104.0,2025,Podkarpackie,12.632522023809518,tourism_usage_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,28.64,104.0,2026,Podkarpackie,12.632522023809518,tourism_usage_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,28.64,104.0,2027,Podkarpackie,12.632522023809518,tourism_usage_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,28.64,104.0,2028,Podkarpackie,12.632522023809518,tourism_usage_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,28.64,104.0,2029,Podkarpackie,12.632522023809518,tourism_usage_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,42.959999999999994,104.0,2025,Podkarpackie,12.033419166666663,tourism_usage_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,42.959999999999994,104.0,2026,Podkarpackie,12.033419166666663,tourism_usage_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,42.959999999999994,104.0,2027,Podkarpackie,12.033419166666663,tourism_usage_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,42.959999999999994,104.0,2028,Podkarpackie,12.033419166666663,tourism_usage_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,42.959999999999994,104.0,2029,Podkarpackie,12.033419166666663,tourism_usage_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,83.2,2025,Podkarpackie,11.871116785714282,inflation_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,83.2,2026,Podkarpackie,11.871116785714282,inflation_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,83.2,2027,Podkarpackie,11.871116785714282,inflation_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,83.2,2028,Podkarpackie,11.871116785714282,inflation_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,83.2,2029,Podkarpackie,11.871116785714282,inflation_x0.8
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,124.8,2025,Podkarpackie,12.017697738095235,inflation_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,124.8,2026,Podkarpackie,12.017697738095235,inflation_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,124.8,2027,Podkarpackie,12.017697738095235,inflation_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,124.8,2028,Podkarpackie,12.017697738095235,inflation_x1.2
8.7,115.6,7514.69,185553003.34,1197186864.32,-702.0,35.8,124.8,2029,Podkarpackie,12.017697738095235,inflation_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,Base_Scenario_Unchanged
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,Base_Scenario_Unchanged
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,Base_Scenario_Unchanged
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,Base_Scenario_Unchanged
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,Base_Scenario_Unchanged
5.5200000000000005,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,unemployment_x0.8
5.5200000000000005,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,unemployment_x0.8
5.5200000000000005,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,unemployment_x0.8
5.5200000000000005,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,unemployment_x0.8
5.5200000000000005,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,unemployment_x0.8
8.28,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.513003055555558,unemployment_x1.2
8.28,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.513003055555558,unemployment_x1.2
8.28,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.513003055555558,unemployment_x1.2
8.28,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.513003055555558,unemployment_x1.2
8.28,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.513003055555558,unemployment_x1.2
6.9,44.88,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,population_density_x0.8
6.9,44.88,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,population_density_x0.8
6.9,44.88,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,population_density_x0.8
6.9,44.88,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,population_density_x0.8
6.9,44.88,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,population_density_x0.8
6.9,67.32,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,16.22758166666667,population_density_x1.2
6.9,67.32,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,16.22758166666667,population_density_x1.2
6.9,67.32,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,16.22758166666667,population_density_x1.2
6.9,67.32,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,16.22758166666667,population_density_x1.2
6.9,67.32,7850.16,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,16.22758166666667,population_density_x1.2
6.9,56.1,6280.128000000001,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,avg_salary_x0.8
6.9,56.1,6280.128000000001,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,avg_salary_x0.8
6.9,56.1,6280.128000000001,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,avg_salary_x0.8
6.9,56.1,6280.128000000001,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,avg_salary_x0.8
6.9,56.1,6280.128000000001,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,avg_salary_x0.8
6.9,56.1,9420.192,91022208.77,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,avg_salary_x1.2
6.9,56.1,9420.192,91022208.77,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,avg_salary_x1.2
6.9,56.1,9420.192,91022208.77,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,avg_salary_x1.2
6.9,56.1,9420.192,91022208.77,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,avg_salary_x1.2
6.9,56.1,9420.192,91022208.77,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,avg_salary_x1.2
6.9,56.1,7850.16,72817767.016,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.42001305555556,public_safety_exp_x0.8
6.9,56.1,7850.16,72817767.016,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.42001305555556,public_safety_exp_x0.8
6.9,56.1,7850.16,72817767.016,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.42001305555556,public_safety_exp_x0.8
6.9,56.1,7850.16,72817767.016,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.42001305555556,public_safety_exp_x0.8
6.9,56.1,7850.16,72817767.016,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.42001305555556,public_safety_exp_x0.8
6.9,56.1,7850.16,109226650.52399999,369445815.08,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,public_safety_exp_x1.2
6.9,56.1,7850.16,109226650.52399999,369445815.08,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,public_safety_exp_x1.2
6.9,56.1,7850.16,109226650.52399999,369445815.08,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,public_safety_exp_x1.2
6.9,56.1,7850.16,109226650.52399999,369445815.08,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,public_safety_exp_x1.2
6.9,56.1,7850.16,109226650.52399999,369445815.08,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,public_safety_exp_x1.2
6.9,56.1,7850.16,91022208.77,295556652.064,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,education_exp_x0.8
6.9,56.1,7850.16,91022208.77,295556652.064,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,education_exp_x0.8
6.9,56.1,7850.16,91022208.77,295556652.064,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,education_exp_x0.8
6.9,56.1,7850.16,91022208.77,295556652.064,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,education_exp_x0.8
6.9,56.1,7850.16,91022208.77,295556652.064,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,education_exp_x0.8
6.9,56.1,7850.16,91022208.77,443334978.09599996,-867.0,34.4,103.3,2025,Podlaskie,15.429913055555557,education_exp_x1.2
6.9,56.1,7850.16,91022208.77,443334978.09599996,-867.0,34.4,103.3,2026,Podlaskie,15.429913055555557,education_exp_x1.2
6.9,56.1,7850.16,91022208.77,443334978.09599996,-867.0,34.4,103.3,2027,Podlaskie,15.429913055555557,education_exp_x1.2
6.9,56.1,7850.16,91022208.77,443334978.09599996,-867.0,34.4,103.3,2028,Podlaskie,15.429913055555557,education_exp_x1.2
6.9,56.1,7850.16,91022208.77,443334978.09599996,-867.0,34.4,103.3,2029,Podlaskie,15.429913055555557,education_exp_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-693.6,34.4,103.3,2025,Podlaskie,15.429913055555557,migration_balance_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-693.6,34.4,103.3,2026,Podlaskie,15.429913055555557,migration_balance_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-693.6,34.4,103.3,2027,Podlaskie,15.429913055555557,migration_balance_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-693.6,34.4,103.3,2028,Podlaskie,15.429913055555557,migration_balance_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-693.6,34.4,103.3,2029,Podlaskie,15.429913055555557,migration_balance_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-1040.3999999999999,34.4,103.3,2025,Podlaskie,15.437279722222224,migration_balance_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-1040.3999999999999,34.4,103.3,2026,Podlaskie,15.437279722222224,migration_balance_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-1040.3999999999999,34.4,103.3,2027,Podlaskie,15.437279722222224,migration_balance_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-1040.3999999999999,34.4,103.3,2028,Podlaskie,15.437279722222224,migration_balance_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-1040.3999999999999,34.4,103.3,2029,Podlaskie,15.437279722222224,migration_balance_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,27.52,103.3,2025,Podlaskie,15.557059206349207,tourism_usage_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,27.52,103.3,2026,Podlaskie,15.557059206349207,tourism_usage_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,27.52,103.3,2027,Podlaskie,15.557059206349207,tourism_usage_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,27.52,103.3,2028,Podlaskie,15.557059206349207,tourism_usage_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,27.52,103.3,2029,Podlaskie,15.557059206349207,tourism_usage_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,41.279999999999994,103.3,2025,Podlaskie,16.391083452380965,tourism_usage_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,41.279999999999994,103.3,2026,Podlaskie,16.391083452380965,tourism_usage_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,41.279999999999994,103.3,2027,Podlaskie,16.391083452380965,tourism_usage_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,41.279999999999994,103.3,2028,Podlaskie,16.391083452380965,tourism_usage_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,41.279999999999994,103.3,2029,Podlaskie,16.391083452380965,tourism_usage_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,82.64,2025,Podlaskie,15.419888055555557,inflation_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,82.64,2026,Podlaskie,15.419888055555557,inflation_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,82.64,2027,Podlaskie,15.419888055555557,inflation_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,82.64,2028,Podlaskie,15.419888055555557,inflation_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,82.64,2029,Podlaskie,15.419888055555557,inflation_x0.8
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,123.96,2025,Podlaskie,16.91591634920637,inflation_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,123.96,2026,Podlaskie,16.91591634920637,inflation_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,123.96,2027,Podlaskie,16.91591634920637,inflation_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,123.96,2028,Podlaskie,16.91591634920637,inflation_x1.2
6.9,56.1,7850.16,91022208.77,369445815.08,-867.0,34.4,123.96,2029,Podlaskie,16.91591634920637,inflation_x1.2
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,23.29932390331891,Base_Scenario_Unchanged
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,23.29932390331891,Base_Scenario_Unchanged
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,23.29932390331891,Base_Scenario_Unchanged
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,23.29932390331891,Base_Scenario_Unchanged
4.6,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,23.29932390331891,Base_Scenario_Unchanged
3.6799999999999997,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,23.29932390331891,unemployment_x0.8
3.6799999999999997,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,23.29932390331891,unemployment_x0.8
3.6799999999999997,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,23.29932390331891,unemployment_x0.8
3.6799999999999997,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,23.29932390331891,unemployment_x0.8
3.6799999999999997,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,23.29932390331891,unemployment_x0.8
5.52,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,23.27875247474748,unemployment_x1.2
5.52,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,23.27875247474748,unemployment_x1.2
5.52,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,23.27875247474748,unemployment_x1.2
5.52,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,23.27875247474748,unemployment_x1.2
5.52,120.7,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,23.27875247474748,unemployment_x1.2
4.6,96.56,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,24.255477236652247,population_density_x0.8
4.6,96.56,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,24.255477236652247,population_density_x0.8
4.6,96.56,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,24.255477236652247,population_density_x0.8
4.6,96.56,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,24.255477236652247,population_density_x0.8
4.6,96.56,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,24.255477236652247,population_density_x0.8
4.6,144.84,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,22.649985331890335,population_density_x1.2
4.6,144.84,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,22.649985331890335,population_density_x1.2
4.6,144.84,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,22.649985331890335,population_density_x1.2
4.6,144.84,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,22.649985331890335,population_density_x1.2
4.6,144.84,8620.28,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,22.649985331890335,population_density_x1.2
4.6,120.7,6896.224000000001,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,23.29932390331891,avg_salary_x0.8
4.6,120.7,6896.224000000001,164032483.43,1129225873.03,2788.0,49.6,103.8,2026,Pomorskie,23.29932390331891,avg_salary_x0.8
4.6,120.7,6896.224000000001,164032483.43,1129225873.03,2788.0,49.6,103.8,2027,Pomorskie,23.29932390331891,avg_salary_x0.8
4.6,120.7,6896.224000000001,164032483.43,1129225873.03,2788.0,49.6,103.8,2028,Pomorskie,23.29932390331891,avg_salary_x0.8
4.6,120.7,6896.224000000001,164032483.43,1129225873.03,2788.0,49.6,103.8,2029,Pomorskie,23.29932390331891,avg_salary_x0.8
4.6,120.7,10344.336000000001,164032483.43,1129225873.03,2788.0,49.6,103.8,2025,Pomorskie,23.29932390331891,avg_salary_x1.2
